communityName,areaName,roomType,louCeng,area,jianZhu,chaoXiang,zhuangXiu,tiHu,guapaitime,jiaoyitime,nianxian,totalPrice,location
潍坊一村,浦东,1室1厅0厨1卫,低楼层 (共6层),32.79㎡,板楼,南,其他,一梯四户,2019-12-15,2018-12-10,未满两年,225万元,潍坊
桃园小区(嘉定),嘉定,1室1厅1厨1卫,中楼层 (共6层),46㎡,板楼,南,简装,一梯三户,2019-04-07,2001-05-24,未满两年,133万元,嘉定老城
沪南船舶小区,浦东,1室1厅1厨1卫,高楼层 (共6层),48.26㎡,板楼,南,简装,一梯两户,2019-07-14,暂无数据,暂无数据,258万元,金桥
绿地南桥新苑,奉贤,2室2厅1厨1卫,中楼层 (共14层),97.26㎡,板楼,南,精装,一梯两户,2019-01-20,暂无数据,暂无数据,312万元,南桥
罗山七村,浦东,1室1厅1厨1卫,高楼层 (共6层),43.38㎡,板楼,南,精装,一梯四户,2019-12-10,暂无数据,暂无数据,235万元,金杨
北蒙三小区,黄浦,2室1厅1厨1卫,高楼层 (共7层),48.19㎡,板楼,南,精装,一梯三户,2019-11-28,2001-07-11,未满两年,409万元,五里桥
古美西路316弄,闵行,1室1厅1厨1卫,高楼层 (共6层),54.44㎡,板楼,南,精装,一梯两户,2019-12-09,2007-11-03,未满两年,305万元,古美
上南一村,浦东,2室0厅1厨1卫,中楼层 (共6层),51.79㎡,板楼,南 北,简装,一梯四户,2019-11-27,暂无数据,暂无数据,318万元,世博
古美小区,闵行,2室1厅1厨1卫,中楼层 (共6层),51.03㎡,板楼,南,精装,一梯四户,2019-11-19,暂无数据,暂无数据,285万元,古美
桃浦一村瑞香苑,普陀,2室1厅1厨1卫,中楼层 (共6层),55.27㎡,板楼,南,简装,一梯四户,2019-11-11,暂无数据,暂无数据,202万元,桃浦
学林苑,宝山,1室1厅1厨1卫,低楼层 (共6层),61.81㎡,板楼,南 北,精装,一梯两户,2019-11-18,暂无数据,暂无数据,312万元,上大
保利金爵公寓,浦东,2室2厅1厨1卫,低楼层 (共11层),81.37㎡,板楼,南 北,精装,一梯三户,2019-10-29,2019-11-02,未满两年,432万元,唐镇
春港丽园(公寓),浦东,1室1厅1厨1卫,高楼层 (共6层),64.93㎡,板楼,南,精装,一梯一户,2018-03-15,暂无数据,暂无数据,280万元,张江
新凯城钟秀苑,松江,2室1厅1厨1卫,高楼层 (共15层),71.15㎡,板楼,南,毛坯,两梯四户,2019-10-25,暂无数据,暂无数据,215万元,泗泾
保利西子湾,松江,2室1厅1厨1卫,低楼层 (共14层),104.11㎡,板楼,南,简装,一梯两户,2019-10-08,2009-04-28,未满两年,415万元,松江大学城
崧泽华城佳福雅苑（六区）,青浦,2室1厅1厨1卫,高楼层 (共18层),75.03㎡,板楼,南,毛坯,两梯四户,2019-07-22,暂无数据,暂无数据,215万元,赵巷
楼园小区,徐汇,1室1厅0厨1卫,中楼层 (共6层),52.05㎡,板楼,南,精装,一梯两户,2019-10-04,暂无数据,暂无数据,285万元,上海南站
丰庄十四街坊,嘉定,2室1厅1厨1卫,高楼层 (共6层),60.15㎡,板楼,南 北 西,简装,一梯两户,2019-12-30,暂无数据,暂无数据,245万元,丰庄
世和园,杨浦,1室1厅1厨1卫,中楼层 (共17层),53.88㎡,板楼,南,简装,两梯四户,2019-12-29,暂无数据,暂无数据,375万元,中原
宝山三村,宝山,2室1厅1厨1卫,高楼层 (共6层),58.38㎡,板楼,南 北,精装,一梯两户,2019-12-29,暂无数据,暂无数据,240万元,淞宝
雪野二村,浦东,2室1厅1厨1卫,中楼层 (共16层),61.96㎡,塔楼,南,简装,两梯八户,2019-09-20,暂无数据,暂无数据,396万元,世博
阳曲路570弄,静安,2室0厅1厨1卫,中楼层 (共5层),50.1㎡,板楼,南,精装,一梯三户,2019-12-06,2007-11-12,满五年,245万元,彭浦
紫金花园,松江,3室2厅1厨2卫,高楼层 (共14层),131.82㎡,板楼,南 北,精装,一梯两户,2019-12-04,2015-06-25,满两年,490万元,九亭
工农三村,杨浦,1室1厅1厨1卫,低楼层 (共6层),36.7㎡,板楼,南,精装,一梯四户,2019-12-29,暂无数据,暂无数据,195万元,中原
新城香溢璟庭(一期),嘉定,3室1厅1厨1卫,低楼层 (共14层),93.75㎡,板楼,南 北,精装,一梯两户,2019-12-01,2016-12-12,满两年,364万元,嘉定新城
宝钢三村,宝山,2室0厅1厨1卫,低楼层 (共5层),48.4㎡,板楼,南 北,简装,一梯四户,2019-12-01,1999-03-24,满五年,215万元,淞宝
九城湖滨国际,松江,2室2厅1厨1卫,中楼层 (共14层),97.67㎡,板楼,南 北,精装,一梯两户,2019-11-28,2009-05-10,满五年,430万元,九亭
新城尚上城,嘉定,3室2厅1厨1卫,中楼层 (共18层),94.5㎡,板楼,南,精装,两梯三户,2019-11-25,2016-08-15,满两年,289万元,安亭
桃浦七村雪松苑,普陀,1室0厅1厨1卫,高楼层 (共6层),35.01㎡,板楼,南,精装,一梯四户,2019-11-25,2014-04-18,满五年,135万元,桃浦
新南家园,奉贤,5室3厅1厨3卫,低楼层 (共6层),107.45㎡,板楼,南,精装,一梯两户,2019-11-21,2013-07-02,满五年,319万元,西渡
水清二村,闵行,2室1厅1厨1卫,高楼层 (共6层),101.08㎡,板楼,南,精装,一梯两户,2019-11-20,2010-10-10,满五年,485万元,莘庄
振兴小区(徐汇),徐汇,2室1厅1厨1卫,低楼层 (共6层),52.44㎡,板楼,南,简装,一梯三户,2019-11-20,1995-04-17,满五年,360万元,徐家汇
西雅图嘉萱苑,徐汇,2室2厅1厨2卫,低楼层 (共26层),123.32㎡,板楼,南,精装,两梯三户,2019-11-15,2004-07-23,满五年,1000万元,龙华
康桥宝邸,浦东,2室2厅1厨1卫,中楼层 (共6层),74.79㎡,板楼,南 北,精装,一梯两户,2019-11-15,2013-07-24,满五年,288万元,康桥
鸿宝一村(南区),奉贤,2室2厅1厨1卫,中楼层 (共6层),81.88㎡,板楼,南,精装,一梯两户,2019-11-13,2004-04-23,满五年,188万元,西渡
象屿品城,松江,2室2厅1厨1卫,中楼层 (共11层),81.39㎡,板楼,南,精装,一梯四户,2019-11-08,2016-03-27,满两年,301万元,九亭
金鹏苑,浦东,2室2厅1厨1卫,高楼层 (共6层),81.66㎡,板楼,南,精装,一梯两户,2019-11-12,2008-05-24,满五年,450万元,金桥
康乐大楼(闸北),静安,1室1厅1厨1卫,低楼层 (共12层),46.05㎡,板楼,南,精装,一梯五户,2019-11-07,2011-09-11,满五年,328万元,西藏北路
锦华茗园,嘉定,3室2厅1厨1卫,低楼层 (共6层),116.72㎡,板楼,南 北,精装,一梯两户,2019-10-29,2015-11-13,满两年,484.3万元,江桥
昌七小区,浦东,2室1厅1厨1卫,高楼层 (共6层),65.15㎡,板楼,南,简装,一梯四户,2019-10-27,2015-04-13,满两年,341万元,世博
御景龙庭,金山,2室2厅1厨1卫,低楼层 (共25层),91㎡,板楼,南 北,精装,两梯三户,2019-11-02,2013-12-04,满五年,145万元,金山
城中花园,浦东,3室2厅1厨2卫,低楼层 (共16层),96.93㎡,板楼,南,精装,两梯两户,2019-10-27,2013-05-27,满五年,470万元,康桥
恒大小区,浦东,1室1厅1厨1卫,中楼层 (共6层),38.68㎡,板楼,南,精装,一梯三户,2019-10-24,2015-12-16,满两年,233万元,世博
保利叶上海(一期),宝山,2室2厅1厨1卫,低楼层 (共18层),75.08㎡,板楼,南,精装,两梯四户,2019-10-22,2009-08-01,满五年,330万元,顾村
碧云新天地(一期),浦东,2室2厅1厨1卫,中楼层 (共6层),101.34㎡,板楼,南 北,精装,一梯两户,2019-10-21,2008-03-28,满五年,745万元,金桥
万科优诗美地,闵行,4室2厅1厨2卫,中楼层 (共5层),140.34㎡,板楼,南,简装,一梯两户,2019-10-18,2008-06-30,满五年,730万元,七宝
保利林语溪(公寓),浦东,2室1厅1厨1卫,中楼层 (共18层),89.66㎡,板楼,南 北,精装,两梯四户,2019-10-19,2013-12-24,满五年,445万元,三林
丽南公寓,黄浦,2室2厅1厨1卫,低楼层 (共19层),117.88㎡,板楼,南 西南,简装,两梯五户,2019-10-15,2002-12-03,满五年,748万元,蓬莱公园
建德花园海棠苑,普陀,2室1厅1厨1卫,低楼层 (共6层),70.47㎡,板楼,南 北,简装,一梯两户,2019-10-12,2013-11-02,满五年,370万元,长征
东渡青筑,青浦,3室2厅1厨2卫,低楼层 (共18层),125.27㎡,板楼,南,精装,两梯三户,2019-10-02,2015-02-05,满两年,365万元,盈浦
天山河畔花园,长宁,4室2厅1厨2卫,高楼层 (共24层),172.68㎡,板楼,南 北,简装,两梯三户,2019-10-01,2016-06-24,满两年,1298万元,天山
罗山一村,浦东,1室1厅1厨1卫,高楼层 (共6层),52.52㎡,板楼,南,精装,一梯三户,2019-09-25,2006-02-24,满五年,230万元,金杨
大同花园北区,黄浦,2室2厅1厨1卫,低楼层 (共32层),103.36㎡,板楼,南 北,精装,两梯四户,2019-09-23,2003-08-12,满五年,880万元,打浦桥
翠春小区,长宁,2室1厅1厨1卫,高楼层 (共6层),66.2㎡,板楼,南 北,简装,一梯两户,2019-09-22,2002-12-31,满五年,325万元,西郊
绿波城,浦东,1室1厅1厨1卫,低楼层 (共6层),59㎡,板楼,南,精装,一梯两户,2019-09-21,2016-08-31,满两年,265万元,唐镇
阳光美景城,闵行,3室2厅1厨1卫,高楼层 (共14层),116.81㎡,板楼,南,精装,一梯两户,2019-09-21,2002-06-01,满五年,770万元,古美
锦绣家园,黄浦,2室2厅1厨1卫,低楼层 (共18层),100.98㎡,板楼,西南,简装,两梯四户,2019-09-19,2005-12-12,满五年,739万元,蓬莱公园
徐汇新城(公寓),徐汇,2室1厅1厨1卫,中楼层 (共15层),81.78㎡,板楼,南,精装,一梯两户,2019-09-19,2009-10-13,满五年,579万元,长桥
华侨城,普陀,2室2厅1厨1卫,高楼层 (共34层),89.33㎡,板楼,南,精装,两梯三户,2019-09-13,2012-08-01,满五年,990万元,长寿路
东方城市公寓,浦东,1室2厅1厨1卫,低楼层 (共22层),86.12㎡,板楼,南,精装,两梯三户,2019-09-18,2013-10-24,满五年,620万元,洋泾
利丰苑,静安,2室2厅1厨2卫,高楼层 (共6层),91.22㎡,板楼,南 北,精装,一梯两户,2019-09-19,2014-01-27,满五年,585万元,大宁
大华锦绣华城(九街区),浦东,3室2厅1厨2卫,高楼层 (共6层),80㎡,板楼,南,精装,一梯两户,2019-09-05,2010-08-28,满五年,695万元,北蔡
同润菲诗艾伦,松江,4室2厅1厨1卫,高楼层 (共9层),89㎡,板楼,南,精装,一梯两户,2019-08-22,2016-04-08,满两年,325万元,泗泾
海滨二村(宝山),宝山,1室0厅1厨1卫,中楼层 (共6层),29.67㎡,板楼,南,简装,一梯三户,2019-08-05,暂无数据,暂无数据,123万元,淞宝
引翔港小区,杨浦,1室1厅1厨1卫,中楼层 (共6层),34.21㎡,板楼,南,精装,一梯六户,2019-12-10,暂无数据,暂无数据,206万元,周家嘴路
绿地香颂(奉贤)(公寓),奉贤,2室2厅1厨1卫,低楼层 (共8层),85.19㎡,板楼,南 北,精装,两梯十户,2019-08-15,2013-08-05,满五年,136万元,海湾
恒大小区,浦东,1室1厅0厨1卫,高楼层 (共6层),35.58㎡,板楼,南,毛坯,一梯六户,2019-10-11,2019-11-15,未满两年,180万元,世博
金港花园(公寓),松江,2室2厅1厨1卫,中楼层 (共14层),97.44㎡,板楼,南 北,精装,一梯两户,2019-12-10,暂无数据,暂无数据,326万元,泗泾
安高东方御府,嘉定,2室1厅1厨1卫,高楼层 (共17层),78.57㎡,板楼,南,精装,两梯四户,2019-12-09,2017-11-10,未满两年,322万元,嘉定新城
杉林新月环林东路879弄,浦东,2室1厅1厨1卫,中楼层 (共6层),73.05㎡,板楼,南,简装,一梯两户,2019-12-08,暂无数据,暂无数据,395万元,三林
鹤北新村二街坊,闵行,2室2厅1厨1卫,高楼层 (共5层),82.26㎡,板楼,南,精装,一梯两户,2019-12-08,暂无数据,暂无数据,320万元,老闵行
康平小区,静安,2室0厅1厨1卫,低楼层 (共6层),50.13㎡,板楼,南,精装,一梯四户,2019-12-08,暂无数据,暂无数据,265万元,彭浦
岭南小区,静安,2室1厅1厨1卫,中楼层 (共6层),52.58㎡,板楼,南 北,精装,一梯四户,2019-12-08,暂无数据,暂无数据,266万元,彭浦
阳光威尼斯(三期),普陀,2室2厅1厨1卫,中楼层 (共26层),84.73㎡,板楼,南,精装,两梯五户,2019-12-07,2014-11-28,未满两年,420万元,真光
淡水公寓,黄浦,2室2厅1厨1卫,高楼层 (共18层),125.39㎡,塔楼,东南,简装,两梯八户,2019-12-06,暂无数据,暂无数据,1175万元,新天地
新华小区（龙吴路5599弄）,闵行,1室1厅1厨1卫,中楼层 (共6层),60.63㎡,板楼,南,精装,一梯两户,2019-12-05,暂无数据,暂无数据,180万元,吴泾
中浩云花园,普陀,2室2厅1厨1卫,低楼层 (共24层),93.96㎡,板楼,南,精装,两梯三户,2019-12-04,2019-12-11,未满两年,599万元,万里
佳宝一村,闵行,2室1厅0厨1卫,中楼层 (共7层),67.44㎡,板楼,南,精装,一梯两户,2019-12-01,2019-01-17,未满两年,330万元,七宝
航天小区,杨浦,3室1厅1厨1卫,低楼层 (共6层),79.05㎡,板楼,南 北,简装,一梯四户,2019-11-30,暂无数据,暂无数据,480万元,五角场
石泉六村,普陀,2室1厅1厨1卫,低楼层 (共6层),47.63㎡,板楼,南 北,简装,一梯四户,2019-11-29,2013-01-14,未满两年,257万元,光新
证大家园(二期),浦东,4室1厅1厨2卫,高楼层 (共6层),114.87㎡,板楼,南,精装,一梯两户,2019-11-29,暂无数据,暂无数据,730万元,金桥
誉品谷水湾,松江,3室2厅1厨2卫,中楼层 (共17层),170.48㎡,板楼,南,精装,两梯两户,2019-11-28,暂无数据,暂无数据,830万元,松江大学城
知雅汇(公寓),松江,2室2厅1厨1卫,高楼层 (共10层),94.91㎡,板楼,南 北,精装,一梯两户,2019-11-29,暂无数据,暂无数据,365万元,九亭
欣周花园,浦东,3室2厅1厨2卫,中楼层 (共6层),136.97㎡,板楼,南,其他,一梯两户,2019-11-28,暂无数据,暂无数据,370万元,周浦
华润中央公园(浩翔路98弄),嘉定,3室2厅1厨2卫,高楼层 (共36层),130.23㎡,暂无数据,南 北,精装,两梯一户,2019-11-27,2019-08-03,未满两年,675万元,南翔
爱建园,徐汇,3室2厅1厨2卫,高楼层 (共16层),145.72㎡,板楼,南,精装,一梯两户,2019-11-28,暂无数据,暂无数据,1270万元,田林
大华锦绣华城(一街区),浦东,2室1厅1厨1卫,低楼层 (共6层),73.77㎡,板楼,南 北,简装,一梯三户,2019-11-27,2019-11-20,未满两年,520万元,北蔡
盛世豪园(二期),杨浦,2室2厅1厨1卫,中楼层 (共18层),81.1㎡,板楼,南,精装,两梯三户,2019-11-27,2017-08-18,未满两年,705万元,中原
东泉小区,徐汇,1室1厅0厨1卫,低楼层 (共6层),47.28㎡,板楼,南,简装,一梯两户,2019-11-27,暂无数据,暂无数据,265万元,植物园
飘鹰公寓,虹口,2室1厅1厨1卫,高楼层 (共7层),69.83㎡,板楼,南,精装,一梯两户,2019-11-27,2001-04-06,未满两年,510万元,鲁迅公园
博爱家园,浦东,2室2厅1厨1卫,中楼层 (共6层),91.63㎡,板楼,南,精装,一梯两户,2019-11-27,2001-11-06,未满两年,639万元,世博
红旗四街坊,闵行,2室1厅0厨1卫,低楼层 (共6层),77.22㎡,板楼,南,简装,一梯两户,2019-11-25,暂无数据,暂无数据,229万元,老闵行
东泉小区,徐汇,2室1厅1厨1卫,高楼层 (共6层),58.88㎡,板楼,南,精装,一梯两户,2019-11-24,2017-08-30,未满两年,333万元,植物园
环镇北路400弄,宝山,3室1厅1厨1卫,高楼层 (共6层),87.23㎡,板楼,南,简装,一梯四户,2019-11-21,2019-11-22,未满两年,355万元,大场镇
民乐小区,松江,3室2厅1厨1卫,高楼层 (共6层),104.44㎡,板楼,南,简装,一梯两户,2019-11-21,暂无数据,暂无数据,323万元,松江老城
虹口花苑,虹口,2室2厅1厨1卫,中楼层 (共7层),101.99㎡,板楼,南,简装,一梯三户,2019-11-22,暂无数据,暂无数据,638万元,鲁迅公园
尚海郦景,浦东,3室2厅1厨2卫,低楼层 (共32层),132.09㎡,板楼,南,毛坯,两梯三户,2019-11-20,2018-09-14,未满两年,1300万元,梅园
三湘四季花城,松江,3室1厅1厨2卫,低楼层 (共18层),115㎡,板楼,南 北,简装,一梯两户,2019-11-18,暂无数据,暂无数据,505万元,松江大学城
万科阳光苑,闵行,3室2厅1厨1卫,高楼层 (共11层),88.4㎡,板楼,南,精装,一梯两户,2019-11-16,2009-10-08,未满两年,369万元,吴泾
恒安小区,静安,2室1厅1厨1卫,高楼层 (共6层),57.06㎡,板楼,南,简装,一梯三户,2019-11-14,暂无数据,暂无数据,278万元,彭浦
逸仙二村,宝山,2室1厅1厨1卫,高楼层 (共6层),58.48㎡,板楼,南,精装,一梯两户,2019-11-13,2019-12-13,未满两年,272万元,高境
马桥景城馨苑,闵行,2室1厅1厨1卫,低楼层 (共18层),78.18㎡,板楼,南,毛坯,二十梯四户,2019-11-12,暂无数据,暂无数据,235万元,老闵行
金都雅苑(公寓),奉贤,2室2厅1厨1卫,低楼层 (共6层),85.41㎡,板楼,南,精装,一梯两户,2019-11-12,暂无数据,暂无数据,203万元,西渡
园南一村,徐汇,2室1厅1厨1卫,低楼层 (共6层),47㎡,板楼,南,简装,一梯四户,2019-11-16,暂无数据,暂无数据,395万元,植物园
瞿溪路680弄,黄浦,3室2厅1厨2卫,高楼层 (共7层),101.59㎡,板楼,南 西 北,精装,一梯五户,2019-11-11,暂无数据,暂无数据,748万元,五里桥
中房公寓,嘉定,3室2厅1厨1卫,低楼层 (共11层),91.8㎡,板楼,南 北,精装,一梯三户,2019-11-11,2018-09-13,未满两年,352万元,江桥
普乐三村,闵行,2室1厅1厨1卫,高楼层 (共6层),49.35㎡,板楼,南 北,简装,一梯四户,2019-11-09,2009-03-18,未满两年,199万元,春申
栅桥小区,嘉定,2室1厅1厨1卫,低楼层 (共6层),62.65㎡,板楼,南,精装,一梯两户,2019-11-07,2001-11-08,未满两年,240万元,丰庄
机施公寓,虹口,2室1厅1厨1卫,中楼层 (共23层),76.25㎡,塔楼,南,精装,两梯八户,2019-11-07,2007-12-10,未满两年,490万元,鲁迅公园
东唐苑,浦东,3室1厅1厨1卫,高楼层 (共6层),86.73㎡,板楼,南,精装,一梯两户,2019-11-03,暂无数据,暂无数据,345万元,唐镇
南桥小区,浦东,2室1厅1厨1卫,高楼层 (共6层),64.38㎡,板楼,南,精装,一梯两户,2019-10-31,暂无数据,暂无数据,226万元,川沙
天虹二村,松江,3室1厅1厨1卫,中楼层 (共6层),88.67㎡,板楼,南,精装,一梯两户,2019-11-03,暂无数据,暂无数据,232万元,松江新城
枫庭丽苑,宝山,2室2厅1厨1卫,低楼层 (共6层),96.84㎡,板楼,南,精装,一梯两户,2019-11-01,暂无数据,暂无数据,560万元,大华
嘉利坊,嘉定,2室1厅0厨1卫,中楼层 (共6层),54.32㎡,板楼,东南,简装,一梯六户,2019-10-28,暂无数据,暂无数据,229万元,丰庄
阳光城愉景湾,浦东,3室2厅0厨1卫,高楼层 (共20层),90.43㎡,板楼,南,精装,两梯四户,2019-10-27,暂无数据,暂无数据,450万元,川沙
祥龙小区,青浦,3室1厅1厨1卫,高楼层 (共6层),65.46㎡,板楼,南,简装,一梯六户,2019-10-26,暂无数据,暂无数据,198万元,夏阳
天极盛宅花园,宝山,2室1厅1厨1卫,低楼层 (共6层),50.95㎡,板楼,南 北,精装,一梯四户,2019-10-27,2017-08-28,未满两年,195万元,顾村
桃李家园,浦东,2室2厅1厨1卫,低楼层 (共6层),89.25㎡,板楼,南 北,简装,一梯两户,2019-11-08,暂无数据,暂无数据,530万元,杨思前滩
粤秀名邸,静安,2室1厅1厨1卫,高楼层 (共27层),65.73㎡,板楼,南,精装,两梯四户,2019-10-23,暂无数据,暂无数据,435万元,彭浦
共康四村,静安,2室1厅1厨1卫,高楼层 (共6层),61.79㎡,板楼,南 北,简装,一梯四户,2019-10-23,暂无数据,暂无数据,270万元,彭浦
光鸿苑,浦东,3室2厅1厨2卫,低楼层 (共32层),137.23㎡,板楼,南,简装,两梯三户,2019-10-25,暂无数据,暂无数据,835万元,南码头
中环一号(三期),宝山,3室2厅1厨1卫,中楼层 (共18层),96.62㎡,板楼,南 北,精装,两梯三户,2019-10-26,2018-11-13,未满两年,575万元,大华
金地自在城(二期),松江,3室2厅1厨2卫,高楼层 (共17层),110㎡,板楼,南,精装,一梯两户,2019-10-22,2016-03-06,未满两年,410万元,泗泾
四元路20弄,宝山,2室1厅1厨1卫,高楼层 (共6层),53.43㎡,板塔结合,南 北,简装,一梯两户,2019-10-20,2015-04-10,未满两年,153万元,月浦
新城旭辉府,金山,2室2厅1厨1卫,中楼层 (共18层),77.74㎡,板楼,南,精装,一梯四户,2019-10-21,暂无数据,暂无数据,218万元,山阳
万立城,嘉定,2室2厅1厨1卫,中楼层 (共29层),91.97㎡,板楼,南,毛坯,一梯三户,2019-10-20,2019-03-16,未满两年,269万元,安亭
恒安小区,静安,2室1厅1厨1卫,中楼层 (共6层),57.32㎡,板楼,南 北,精装,一梯三户,2019-10-18,2001-01-29,未满两年,295万元,彭浦
呼玛三村,宝山,1室1厅0厨1卫,高楼层 (共6层),41.33㎡,板楼,南,简装,一梯两户,2019-10-19,暂无数据,暂无数据,172万元,张庙
爱家亚洲花园,浦东,3室2厅1厨1卫,高楼层 (共12层),112.7㎡,板楼,南,简装,一梯两户,2019-10-14,2004-06-27,未满两年,820万元,杨东
新梅绿岛苑,宝山,2室2厅1厨1卫,中楼层 (共14层),84.89㎡,板楼,南 北,精装,一梯两户,2019-10-14,暂无数据,暂无数据,460万元,共康
浣纱四村,杨浦,2室1厅1厨1卫,低楼层 (共6层),69.39㎡,板楼,南,简装,一梯四户,2019-10-18,暂无数据,暂无数据,428万元,黄兴公园
红旗小区,闵行,2室1厅1厨1卫,高楼层 (共6层),50.13㎡,板楼,南 北,精装,一梯四户,2019-10-13,暂无数据,暂无数据,148万元,老闵行
竹园高层,浦东,2室1厅1厨1卫,低楼层 (共22层),64.56㎡,塔楼,南,精装,两梯八户,2019-10-13,2013-01-24,未满两年,465万元,源深
丹桂花园,闵行,3室1厅1厨1卫,高楼层 (共6层),86.3㎡,板楼,南,精装,一梯两户,2019-10-12,2019-10-14,未满两年,380万元,航华
园南三村,徐汇,2室1厅1厨1卫,中楼层 (共6层),61.7㎡,板楼,南,精装,一梯四户,2019-10-13,2005-04-02,未满两年,445万元,植物园
奥林匹克花园,松江,3室2厅1厨2卫,低楼层 (共3层),108㎡,板楼,南 北,精装,一梯两户,2019-10-09,暂无数据,暂无数据,449万元,九亭
康泉小区,静安,1室1厅1厨1卫,高楼层 (共6层),46.57㎡,板楼,南,精装,一梯四户,2019-10-08,暂无数据,暂无数据,190万元,彭浦
闻喜小区,静安,1室1厅1厨1卫,中楼层 (共6层),50.4㎡,板楼,南,精装,一梯六户,2019-10-09,暂无数据,暂无数据,240万元,彭浦
白雪公主,闵行,2室2厅1厨1卫,高楼层 (共5层),81.31㎡,板楼,南,精装,一梯两户,2019-10-07,暂无数据,暂无数据,510万元,七宝
春港丽园(公寓),浦东,2室2厅1厨1卫,低楼层 (共6层),77.3㎡,板楼,南,精装,一梯两户,2019-09-28,2013-05-16,未满两年,339万元,张江
浦三路628弄,浦东,1室1厅1厨1卫,低楼层 (共6层),37.13㎡,板楼,南,精装,一梯七户,2019-09-27,暂无数据,暂无数据,189万元,南码头
欣春苑,浦东,2室1厅1厨1卫,高楼层 (共6层),89.07㎡,板楼,南 北,毛坯,一梯两户,2019-09-22,暂无数据,暂无数据,190万元,宣桥
万源城尚郡,闵行,2室2厅1厨1卫,中楼层 (共18层),72.34㎡,板楼,南,精装,两梯四户,2019-09-14,暂无数据,暂无数据,640万元,古美
岭南路270弄,静安,1室1厅1厨1卫,高楼层 (共6层),47.04㎡,板楼,南,精装,一梯四户,2019-09-10,暂无数据,暂无数据,195万元,彭浦
公捷苑,松江,3室2厅1厨1卫,中楼层 (共6层),99.24㎡,板楼,南,精装,一梯两户,2019-09-21,2019-12-31,未满两年,318万元,松江新城
嘉美坊,嘉定,2室1厅1厨1卫,高楼层 (共6层),66.5㎡,板楼,南,简装,一梯四户,2019-09-08,2016-12-01,未满两年,265万元,丰庄
保利御樽苑(公寓),浦东,3室2厅1厨2卫,中楼层 (共17层),133.73㎡,板楼,南,精装,两梯两户,2019-09-18,暂无数据,暂无数据,745万元,唐镇
飞虹南村,金山,2室2厅1厨1卫,中楼层 (共6层),79.65㎡,板楼,南,简装,一梯两户,2019-09-06,暂无数据,暂无数据,95万元,金山
新路小区,徐汇,2室1厅1厨1卫,高楼层 (共6层),78.91㎡,板楼,南,简装,一梯三户,2019-09-06,暂无数据,暂无数据,718万元,徐家汇
云帆佳苑,浦东,2室2厅0厨1卫,高楼层 (共6层),83.1㎡,板楼,南,精装,一梯两户,2019-09-04,2019-07-02,未满两年,159万元,泥城镇
东原逸墅,浦东,3室2厅1厨2卫,低楼层 (共17层),118.6㎡,板楼,南,精装,两梯三户,2019-07-28,2018-06-10,未满两年,425万元,惠南
上海派,嘉定,3室2厅1厨1卫,低楼层 (共17层),88㎡,板楼,东 南,简装,一梯五户,2019-08-15,暂无数据,暂无数据,265万元,安亭
绿地蔷薇九里(公寓),松江,3室2厅1厨1卫,低楼层 (共12层),91.56㎡,板楼,南,精装,一梯两户,2019-07-22,暂无数据,暂无数据,359万元,松江大学城
正阳世纪星城米兰风尚,奉贤,3室1厅1厨2卫,低楼层 (共14层),110.03㎡,板楼,南,精装,一梯两户,2019-06-24,2017-07-12,未满两年,275万元,南桥
天和湖滨家园(公寓),浦东,2室2厅1厨1卫,高楼层 (共13层),85.88㎡,板楼,南,简装,一梯三户,2019-05-20,暂无数据,暂无数据,269万元,川沙
南天大厦,长宁,3室1厅1厨1卫,低楼层 (共24层),103.85㎡,塔楼,南,精装,两梯八户,2019-04-08,暂无数据,暂无数据,598万元,中山公园
三和花园,静安,3室2厅1厨2卫,低楼层 (共29层),138.37㎡,塔楼,南,精装,两梯六户,2019-02-18,暂无数据,暂无数据,1180万元,曹家渡
牡丹新苑,普陀,1室2厅1厨1卫,低楼层 (共6层),54.29㎡,板楼,南,精装,一梯两户,2019-08-21,暂无数据,暂无数据,339万元,真如
紫藤二村,闵行,1室1厅1厨1卫,中楼层 (共6层),48.68㎡,板楼,南,精装,一梯三户,2019-08-21,暂无数据,暂无数据,217万元,梅陇
锦秋路1188弄,宝山,2室2厅1厨1卫,中楼层 (共6层),76.36㎡,板楼,南,简装,一梯两户,2019-08-05,暂无数据,暂无数据,338万元,上大
市光三村,杨浦,1室1厅1厨1卫,中楼层 (共6层),44.55㎡,板楼,南,简装,一梯四户,2019-07-27,1995-04-05,未满两年,199万元,中原
罗阳四村,闵行,2室1厅1厨1卫,高楼层 (共6层),51.62㎡,板楼,南,精装,一梯五户,2019-04-28,暂无数据,暂无数据,228万元,梅陇
康乐花园(闵行),闵行,2室2厅1厨2卫,高楼层 (共6层),90.98㎡,板楼,南,简装,一梯两户,2019-03-29,暂无数据,暂无数据,268万元,老闵行
中祥哥德堡,闵行,2室2厅1厨1卫,低楼层 (共11层),127.46㎡,板楼,南,精装,两梯五户,2019-01-26,暂无数据,暂无数据,598万元,莘庄
长宁路234弄,长宁,1室1厅1厨1卫,高楼层 (共6层),51.61㎡,板楼,南,精装,一梯四户,2019-09-07,2008-04-21,满五年,298万元,中山公园
